rank,keyword,count
1838,약속,3
1839,시민역량,3
1840,실천학교,3
1841,정서·심리,3
1842,갖출,3
1843,콘텐츠를,3
1844,jump,3
1845,몰입,3
1846,수학·과학,3
1847,학습공간,3
1848,학습과,3
1849,care,3
1850,취약지역,3
1851,정서지원,3
1852,양산,3
1853,오케스트라,3
1854,원스톱으로,3
1855,통합지원체계,3
1856,일반직,3
1857,재택근무,3
1858,행정실,3
1859,정리,3
1860,안정성,3
1861,병원,3
1862,복지포인트,3
1863,보장과,3
1864,커뮤니티,3
1865,온종일,3
1866,원하는,3
1867,빈틈없는,3
1868,선별,3
1869,실천하는,3
1870,환경교육,3
1871,재생,3
1872,전략산업,3
1873,생활체육,3
1874,지역상생,3
1875,인원,3
1876,목소리를,3
1877,기대,3
1878,힘이,3
1879,업무로,3
1880,구성원의,3
1881,진로와,3
1882,발송,3
1883,방식을,3
1884,단일,3
1885,철학,3
1886,센터를,3
1887,분간,3
1888,가정의,3
1889,마중물,3
1890,방향으로,3
1891,준비비,3
1892,ai시대를,3
1893,기본학력,3
1894,암기,3
1895,단계에,3
1896,영역,3
1897,성인지,3
1898,인권,3
1899,중등,3
1900,성범죄,3
1901,교통비,3
1902,제로화로,3
1903,균등,3
1904,거쳐,3
1905,kiva코울루,3
1906,도움,3
1907,변화를,3
1908,교육인프라,3
1909,극복,3
1910,자기,3
1911,획일화된,3
1912,생명존중,3
1913,확장,3
1914,해당,3
1915,위클래스,3
1916,wee,3
1917,불안,3
1918,유형별,3
1919,중·고등학교,3
1920,개관,3
1921,권한과,3
1922,책임행정,3
1923,사기,3
1924,진작,3
1925,슬림화,3
1926,tf를,3
1927,회의,3
1928,조직개편,3
1929,교육과정에,3
1930,감수성,3
1931,단체,3
1932,안전사고,3
1933,예약,3
1934,글로벌문화체험랜드,3
1935,동시,3
1936,근무,3
1937,다이어트,3
1938,경북교육과정평가원,3
1939,순회,3
1940,관리하는,3
1941,가정과,3
1942,연속성,3
1943,교육자원,3
1944,매칭펀드,3
1945,교육시스템,3
1946,ai가,3
1947,응시료,3
1948,마련을,3
1949,작성,3
1950,기초·기본학력,3
1951,수학교육,3
1952,대학입시,3
1953,사업추진,3
1954,대입지원관,3
1955,디톡스,3
1956,과몰입,3
1957,실생활,3
1958,지키고,3
1959,축제,3
1960,만들고,3
1961,문화센터,3
1962,지원은,3
1963,주거,3
1964,찾는,3
1965,연결하는,3
1966,튼튼,3
1967,시력,3
1968,행동중재,3
1969,가이드북,3
1970,평가를,3
1971,지원시스템,3
1972,체험활동,3
1973,진로탐색,3
1974,기술이,3
1975,평준화,3
1976,개원,3
1977,세계와,3
1978,세계를,3
1979,아이들,3
1980,위탁,3
1981,공청회,3
1982,학부모간의,3
1983,갈등을,3
1984,만들어,3
1985,ai·로봇,3
1986,창의적,3
1987,딥러닝,3
1988,mou,3
1989,교육청과,3
1990,충분한,3
1991,방안을,3
1992,제공하고,3
1993,대구,3
1994,개소,3
1995,조치,3
1996,tf구성,3
1997,지는,3
1998,정책을,3
1999,교육청에서,3
2000,기후위기와,3
2001,토론하는,3
2002,예산지원,3
2003,건강을,3
2004,구축한다,3
2005,교육환경을,3
2006,전문성이,3
2007,강제,3
2008,조속히,3
2009,동네,3
2010,길을,3
2011,나만의,3
2012,골든타임,3
2013,요인,3
2014,책임교육학년제,3
2015,학업성취도,3
2016,단위학교,3
2017,명문화,3
2018,불평등,3
2019,비서,3
2020,한국어,3
2021,재난,3
2022,약물,3
2023,인터넷,3
2024,교통안전,3
2025,대전교육카드,3
2026,학생은,3
2027,수렴,3
2028,신고센터,3
2029,고성능,3
2030,경진대회,3
2031,구축비,3
2032,수준으로,3
2033,인성과,3
2034,결합,3
2035,교권보호와,3
2036,시민과,3
2037,대중교통비,3
2038,중학생,3
2039,분석을,3
2040,구축함,3
2041,증가,3
2042,재설계,3
2043,맞게,3
2044,사업을,3
2045,기관과,3
2046,동·서부,3
2047,지원이,3
2048,시민의,3
2049,공급,3
2050,세종시,3
2051,타당성,3
2052,융합교육,3
2053,부산,3
2054,아카데미,3
2055,실력과,3
2056,진학상담,3
2057,개축,3
2058,강점을,3
2059,인재양성,3
2060,지방자치단체대응투자,3
2061,해양,3
2062,지장자치단체대응투자,3
2063,별빛도서관,3
2064,무상지원,3
2065,공백없는,3
2066,운동장,3
2067,스타,3
2068,부여,3
2069,점진,3
2070,학부모에게,3
2071,거주지,3
2072,경험을,3
2073,운영n장기,3
2074,학습분석,3
2075,사업과,3
2076,명문,3
2077,공정성을,3
2078,자율권,3
2079,사업으로,3
2080,중장년,3
2081,에듀패스,3
2082,전담부서,3
2083,개구,3
2084,전시성,3
2085,실력을,3
2086,자사고,3
2087,추진2026,3
2088,교육현장,3
2089,교육지원,3
2090,강화2,3
2091,정착2029,3
2092,성장관리,3
2093,교육화폐,3
2094,지역사회를,3
2095,공공시설,3
2096,혁명,3
2097,학교폭력제로화,3
2098,관리로,3
2099,등하굣길,3
2100,예방을,3
2101,석식,3
2102,자율학습,3
2103,비전,3
2104,전담하는,3
2105,전념,3
2106,보다,3
2107,의존을,3
2108,사교육을,3
2109,면제,3
2110,경로,3
2111,설정,3
2112,접수,3
2113,접근,3
2114,주제,3
2115,보장하여,3
2116,관리자,3
2117,배치는,3
2118,문해력·수리력,3
2119,교수학습,3
2120,체인지,3
2121,이념,3
2122,정체성,3
2123,활성화로,3
2124,인식,3
2125,학력은,3
2126,딥페이크,3
2127,실용,3
2128,해방,3
2129,주는,3
2130,낡은,3
2131,철저한,3
2132,거점센터,3
2133,알림,3
2134,경로를,3
2135,완비,3
2136,자산,3
2137,청소년의,3
2138,자발적,3
2139,명확화,3
2140,확보를,3
2141,담임,3
2142,수업·평가,3
2143,평가혁신,3
2144,교육체계,3
2145,접근성,3
2146,대학입시제도,3
2147,있습니다,3
2148,떠나는,3
2149,도시로,3
2150,영어교육,3
2151,통합플랫폼,3
2152,후반,3
2153,승인,3
2154,절차를,3
2155,분석해,3
2156,무상ai로,3
2157,제3특수학교,3
2158,교육지원센터,3
2159,전문가가,3
2160,추진체계,3
2161,체계의,3
2162,일원화,3
2163,재학생,3
2164,퇴근,3
2165,평일,3
2166,시까지,3
2167,통신비,3
2168,명문고,3
2169,성취도,3
2170,권리,3
2171,벨트,3
2172,진로체험,3
2173,오후,3
2174,주말,3
2175,부패,3
2176,선제적,3
2177,전문상담사,3
2178,재구조화를,3
2179,조기에,3
2180,선포,3
2181,부활,3
2182,정신을,3
2183,읽고,3
2184,지구를,3
2185,건강에,3
2186,있음,3
2187,서점,3
2188,토대,3
2189,생성형,3
2190,인천시,3
2191,교권보험,3
2192,교직,3
2193,정책평가,3
2194,민주주의,3
2195,없음,3
2196,현장체험,3
2197,시범운영,3
2198,노트북,3
2199,작은학교를,3
2200,전북교육,3
2201,특화학교,3
2202,농산어촌·취약계층,3
2203,선점,3
2204,안방유학,3
2205,정주지원금,3
2206,유형,3
2207,지역소멸대응기금,3
2208,수단,3
2209,sel,3
2210,자립펀드,3
2211,시군별,3
2212,교부금,3
2213,공개제,3
2214,교육투자,3
2215,시설관리단,3
2216,교육회복,3
2217,퍼스널,3
2218,법령,3
2219,보통교부금,3
2220,인성·스포츠,3
2221,안전·마음건강,3
2222,추진계획,3
2223,맞춤지원,3
2224,협력사업을,3
2225,개인에게,3
2226,시작으로,3
2227,협력체계를,3
2228,도정과,3
2229,실천1,3
2230,실천2,3
2231,규정,3
2232,아산,3
2233,수어,3
2234,파크골프,3
2235,조사관,3
2236,최적의,3
2237,분교형,3
2238,공공학구제,3
2239,예술·체육·문화교육,3
2240,도서바우처,3
2241,ai행정시스템,3
2242,안심공부방,3
2243,후기,3
2244,오송,3
2245,재직,3
2246,한명,2
2247,글쓰기,2
2248,수포자,2
2249,조기진단,2
2250,촘촘하게,2
2251,결과에,2
2252,인강,2
2253,학습동아리,2
2254,안팎의,2
2255,강원도의,2
2256,혁신으로,2
2257,관광,2
2258,배움터로,2
2259,지역특화,2
2260,대학·기업·공공기관,2
2261,세상을,2
2262,대전환을,2
2263,이루겠습니다,2
2264,ai대전환,2
2265,선도하겠습니다,2
2266,데이터센터,2
2267,텃밭,2
2268,생태교육,2
2269,활성화하겠습니다,2
2270,정신,2
2271,문화·예술·체육,2
2272,비만,2
2273,사회정서교육,2
2274,놓치지,2
2275,위기를,2
2276,통합학교,2
2277,소외되는,2
2278,안팎,2
2279,포용적,2
2280,검정고시,2
2281,학생지원,2
2282,정서행동,2
2283,평등을,2
2284,공동체를,2
2285,문화를,2
2286,교육행정을,2
2287,구현하겠습니다,2
2288,노동자,2
2289,살리겠습니다,2
2290,관사,2
2291,탄탄한,2
2292,흔들리지,2
2293,증대,2
2294,충족,2
2295,로드맵을,2
2296,부진을,2
2297,소그룹,2
2298,환경과,2
2299,매니저,2
2300,관리와,2
2301,세밀한,2
2302,실감형,2
2303,기초가,2
2304,저하,2
2305,보호받고,2
2306,학부모는,2
2307,일선,2
2308,부담으로,2
2309,구축이,2
2310,유아의,2
2311,주기에,2
2312,강원의,2
2313,전문가로,2
2314,사건,2
2315,처리의,2
2316,심리상담,2
2317,상황,2
2318,로컬,2
2319,투어,2
2320,공감,2
2321,바다를,2
2322,차원에서,2
2323,급별,2
2324,학폭,2
2325,활동에,2
2326,쉼터,2
2327,설치하여,2
2328,변화와,2
2329,늦은,2
2330,공백이,2
2331,직거래,2
2332,급식의,2
2333,적성,2
2334,머물고,2
2335,취업과,2
2336,이론,2
2337,설계할,2
2338,컨트롤,2
2339,타워,2
2340,체결을,2
2341,안착할,2
2342,육성을,2
2343,미래기술,2
2344,현장을,2
2345,경험할,2
2346,학사,2
2347,관심,2
2348,hub,2
2349,이동식,2
2350,학생들에게도,2
2351,우대,2
2352,지원할,2
2353,더하는,2
2354,본질,2
2355,인해,2
2356,집중도를,2
2357,행위로부터,2
2358,다수,2
2359,가르침에만,2
2360,기관으로,2
2361,과감히,2
2362,단행,2
2363,자료,2
2364,준비와,2
2365,비용을,2
2366,사용할,2
2367,스마트한,2
2368,법률·행정,2
2369,힘든,2
2370,대응하는,2
2371,디딤돌,2
2372,sos,2
2373,안착을,2
2374,기구를,2
2375,실시간으로,2
2376,집중된,2
2377,이양하여,2
2378,목소리가,2
2379,반영되는,2
2380,한계를,2
2381,협력형,2
2382,선정하여,2
2383,공동으로,2
2384,기획하고,2
2385,문화적,2
2386,교육지원청으로,2
2387,주도의,2
2388,추적,2
2389,집행의,2
2390,극대화하여,2
2391,경계를,2
2392,대면,2
2393,고사양,2
2394,자신이,2
2395,자란,2
2396,결과가,2
2397,다른,2
2398,초기에,2
2399,향상과,2
2400,강화하는,2
2401,학습결손,2
2402,존중하는,2
2403,나의,2
2404,활짝,2
2405,서는,2
2406,걸음,2
2407,보육,2
2408,만족,2
2409,경감하고,2
2410,환경의,2
2411,기간제교사,2
2412,발생하지,2
2413,조화를,2
2414,자문,2
2415,학생·학부모·교사,2
2416,안전관리,2
2417,책임지도제,2
2418,학습이력,2
2419,esg·글로벌,2
2420,국제기구,2
2421,체험교육,2
2422,탄소중립학교,2
2423,지자체·기업·대학,2
2424,민간협력,2
2425,학교체계,2
2426,도시형,2
2427,성공적,2
2428,돌봄예산,2
2429,통합·효율화,2
2430,매칭사업,2
2431,효율화를,2
2432,실력이,2
2433,ai·반도체,2
2434,전환·신설,2
2435,바꿉니다,2
2436,문제해결력,2
2437,spr,2
2438,창의성,2
2439,ai시대에,2
2440,경기형,2
2441,과학고형,2
2442,심화,2
2443,악기,2
2444,희망,2
2445,학교당,2
2446,만명,2
2447,자긍심을,2
2448,선생님의,2
2449,되겠습니다,2
2450,안심보험,2
2451,자율연수비,2
2452,건강검진비,2
2453,마음돌봄휴가,2
2454,라운지,2
2455,마음건강과,2
2456,과정에서,2
2457,발생한,2
2458,불가피한,2
2459,사고에,2
2460,중앙부처,2
2461,동안,2
2462,부분,2
2463,충당,2
2464,운전면허,2
2465,면책권,2
2466,추진27년,2
2467,파주,2
2468,파프리카,2
2469,교육청·지자체,2
2470,단축,2
2471,사고를,2
2472,스쿨존,2
2473,책임으로,2
2474,북부,2
2475,보행,2
2476,킥보드,2
2477,마을과,2
2478,지역은,2
2479,기회의,2
2480,차이가,2
2481,지역·학교,2
2482,집중해서,2
2483,지원합니다,2
2484,새빛학교,2
2485,교장제,2
2486,대안교육지원센터,2
2487,개교를,2
2488,교육행정과,2
2489,벽깨기로,2
2490,벽을,2
2491,허물어,2
2492,넓히겠습니다,2
2493,칸막이를,2
2494,첫출발,2
2495,준비금,2
2496,경제·금융교육,2
2497,지자체·마을·학교,2
2498,학교·지자체·대학·기업,2
2499,씨앗,2
2500,통합체계,2
2501,교육청시설관리공단,2
2502,교육협력관,2
2503,ai맞춤형,2
2504,선도학교,2
2505,미도달,2
2506,늘려,2
2507,만여,2
2508,유네스코,2
2509,가능하도록,2
2510,체육고,2
2511,이끌,2
2512,역시,2
2513,협력해,2
2514,기반을,2
2515,이미,2
2516,확보된,2
2517,토대로,2
2518,특별회계,2
2519,뒷받침,2
2520,사회진출역량,2
2521,증명된,2
2522,현물,2
2523,학교에는,2
2524,구입비를,2
2525,현금,2
2526,대안으로,2
2527,대입에,2
2528,수능을,2
2529,면접,2
2530,정착시켜,2
2531,해결하고,2
2532,수요자,2
2533,유연하게,2
2534,전환하여,2
2535,더해,2
2536,현실화하여,2
2537,tac,2
2538,장학사,2
2539,보상,2
2540,회복까지,2
2541,선생님들이,2
2542,고위험군,2
2543,접근성을,2
2544,쉽게,2
2545,프로그램과,2
2546,가르치는,2
2547,교수·학습,2
2548,지원금을,2
2549,내외,2
2550,심리상담사,2
2551,경기한국어랭귀지스쿨,2
2552,kls,2
2553,시공간,2
2554,제약,2
2555,매개로,2
2556,진로·진학까지,2
2557,개년,2
2558,투입해,2
2559,특수교사,2
2560,행동,2
2561,중재,2
2562,온콜,2
2563,활성화를,2
2564,책임에,2
2565,권리를,2
2566,명을,2
2567,운영되는,2
2568,ai윤리교육,2
2569,보급하여,2
2570,긴밀히,2
2571,발견하는,2
2572,구축은,2
2573,초등학생,2
2574,클리닉,2
2575,학생주도,2
2576,역량강화,2
2577,진로진학지원,2
2578,센터로,2
2579,학교교육,2
2580,성장환경,2
2581,문해력과,2
2582,시행2,2
2583,키우기,2
2584,통합형,2
2585,준비를,2
2586,다문화학교,2
2587,다온,2
2588,정보격차,2
2589,클러스터,2
2590,자립형,2
2591,선생님,2
2592,교원보호,2
2593,전보,2
2594,교육공무직의,2
2595,상시직,2
2596,전환을,2
2597,퇴직,2
2598,교육이음센터,2
2599,출발,2
2600,자가진단,2
2601,학습연구년,2
2602,공로연수,2
2603,보건,2
2604,돌봄을,2
2605,양질의,2
2606,체험을,2
2607,디자인,2
2608,구독,2
2609,지속적,2
2610,부모가,2
2611,데이,2
2612,지역단위,2
2613,교원연수,2
2614,우주항공,2
2615,체육교육,2
2616,컬처,2
2617,통폐합,2
2618,전문대학,2
2619,입시정보,2
2620,지역주민,2
2621,속에서,2
2622,단위의,2
