keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
받게,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받게되,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받기위해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받는것,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받는다,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받아내고,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
받아들여,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받아야,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받음,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
받쳐주,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발견시,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발견해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발굴누락,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발굴용역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발굴육성,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발권,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발급해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발달장애아동,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발달장애인안심배상,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발달해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발대식,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발돋움하,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발려동물,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발병률,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발사관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발사장,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발사체,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발산어르신행복센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발산하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발상지이자,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발생단계,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발생되어지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발생된,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발생수익,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발생지역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발생치,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발생하였으며,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발소리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발신,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전공기업,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전과정,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전기,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전되어야,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전방향,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전사업허,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전시스템,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전시키,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전시키고,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전시키고자,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전시킬,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전시킴,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전용,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전위원회,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전이라,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전적,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전종합계획,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전축,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전한,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발전할,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전협의회,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발전협의회의,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발족시키겠습니다,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발주사업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발주제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발주하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발코니,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발탁,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발표된,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발표이후,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발표토록,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발표했던,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발행량,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발행목표,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발행목표액,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발행해야,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
발행확대,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발효식단,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발효체험,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발효테마파크,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
발휘,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밝혀낸,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밝혀질,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
밝히고,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밝힌,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밟겠습니다,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밠생하,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
밤거리,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤길에,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤꽃축제,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
밤낮,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤낮없,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤낮주기,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤돌봄드림,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤바다,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밤을,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밥퍼,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
밧데리,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방과후교육,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방교,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방대한,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방동,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방동윤슬거리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방랑시인,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방문객들,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문건강서비스,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문관광지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문관리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방문돌봄,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문서비스,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방문시,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문에서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문자,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방문자센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방문한,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방배동,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방배두레마,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방배역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방범대,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방범시설,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방범창,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방법수립,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방벽,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방사선,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방사선연구소에서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방사선치료뿐,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방사성폐기물처리장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방산드론,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방산물자,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방산부품연구원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방산수,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방산수출지원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방산시장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방산업체,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방산연구진흥원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방산체계기업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방상팬,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방송국,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방송시스템,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방송통신,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방수,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방식만으,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방식이터미널,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방아골,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방안등,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방어진,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방어진씨푸드야시장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방어진회축제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방어할,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방역체계,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방우리,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방위산업단지,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방위산업클러스터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방위산업특구,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방음,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방이,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방재디자인,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방재예산,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방제단,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방제드론,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방조제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방중,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방지시설,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방지시스템,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방지에,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방지장치,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방지하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방지할수,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방진,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방짜,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방채,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방첩사,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방출,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방충망,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방치되,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방치되거나,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방치되었던,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방치되었습니다,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방치하지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방학선,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방해행사,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
방향에대한,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방호시설,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
방화대,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
밭농사,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밭에,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
밭작물,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배가된다,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배경명소,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배경현,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배곧,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배관망구축,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배관시설,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배구장,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배나드리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배낭여행,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배달료,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배달에서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배달오토바,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배달존,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배달형,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배당개시,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배당되,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배당소득,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배당시대,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배당재원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배당제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배당체계,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배당할,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배당형,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배드민턴장등,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배드민턴협회,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배려대상자,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배로,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배리어프리영향검토,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배민,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배변봉투,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배부,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배분금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배분되지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배분체계,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배산고분군,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배산일원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배상금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배석,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배송망,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배송비,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배송서비스,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배송센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배송시스템,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배송차량,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배송체계,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배수개선,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배수개선사업,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배수설비,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배수지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배수펌프장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배심원단,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배양센터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배영센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배우며,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배움돌봄센터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배움에서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배임,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배재되지,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배정받고,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배정받도록,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배정받아,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배정받음,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배정하,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배정해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배지,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배차시스템,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배추생산,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배출되,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배출량,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배출수,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배출시설,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배치함,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배후개발,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배후산업단지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배후수,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
배후주거단지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배후지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
배후지원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백곡면,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백년,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백년가게,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백년미래,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백년상권,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백년이음,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백년장수,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백년전,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백두산,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백마강변,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백마권역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백반,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백병산,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백세공원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백세까치,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백세콜,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백신접종,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백신특구,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백안,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백야,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백야오거리,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백양사,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백양산자연휴양림,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백양체육관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백운쌍굴,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백운포체육공원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백운호수,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백일장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백자,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제고등학교,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백제군사박물관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제문화,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백제문화단지,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제문화유산,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제문화제,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제문화체험마,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백제문화체험박물관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제역사,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제역사문화권,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제역사문화시설,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제역사박물관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제왕도추진단,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제종합병원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백제팔문,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백제호텔,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백지상태,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백지화하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백현,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
백현마이스,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
백현마이스역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
밴드랩,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
뱀사골,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
뱃길복원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
뱃놈이라,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
뱅킹,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버려전,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버려진,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버섯,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버섯놀이터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스간,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스공공관리제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스공영제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스노선에서,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
버스망,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스베,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
버스보조금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스사업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스서비스,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스업계,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스우선차,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스운송회사,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스운영,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스운행,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스의존지역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스종합,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스종합터미널,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
버스차고지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버스킹공연,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
버짓,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
버터포터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
번개시장,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
번거로운,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
번거로움,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
번아웃,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
번역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
번의,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
번지,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
번호판,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
벌고,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
벌기,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
벌면,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
벌어주,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
벌어지지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
범구민,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
범군민대책위,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
