keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
교육청 학교,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
교통 산업,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
교통 생활,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
교통 소외지역,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
교통 주거,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
교통 혼잡,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
교통망 완성,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
국가정원 승격,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
국내 최대,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
국토교통부 기획재정부,8,8,8,0.0125,0.0125,6.8174,0,0,0,8,8,8
군민 건강,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
군민 기본소득,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
군민 생활,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
군수 직접,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
권역별 설치,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
기본구상 용역,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
기업 대학,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
기업 연구기관,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
기업 육성,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
기후변화 대응,8,8,8,0.0125,0.0125,6.8174,7,7,7,0,0,0
노선 조기,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
농업 농촌,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
농작업 대행,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
다문화 가정,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
다시 돌아오,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
다자녀 가정,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
단절 해소,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
대응 청년,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
대표 브랜드,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
대한민국 최고,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
도로 확장,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
도시재생 혁신지구,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
도시철도망 구축계획,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
도입 지속,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
도입 청년,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
돌봄 문화,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
돌봄 시설,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
돌봄 인력,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
돌봄 통합지원,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
로컬푸드 직매장,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
만남 광장,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
먹거리 산업,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
메카 육성,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
모델 개발,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
무장애 barrier,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
물류 유통,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
물류 인프라,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
미래산업 유치,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
반도체 ai,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
반려동물 테마파크,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
방과후 돌봄,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
방문 건강관리,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
배차간격 단축,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
보건 복지,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
보건복지부 공공의료,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
복지 군민,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
복지 문화,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
복지 환경,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
불균형 해소,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
빠르고 편리한,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
사각지대 발굴,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
사람 모이,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
산림청 국가정원,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
산업 대전환,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
산업 메카,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
산업 연계한,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
산업단지 개발,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
산학연 협력,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
상권 연계한,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
새로운 성장,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
생태 복원,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
생활 체육,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
생활 편의,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
선제 대응,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
세대별 맞춤형,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
센터 유치,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
소비 유도,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
소상공인 골목상권,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
수요 대응,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
수요응답형 drt,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
수익 모델,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
수익 배당,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
스마트 횡단보,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
스타트업 유치,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
스포츠 대회,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
시범 실시,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
신혼부부 주거,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
실시설계 용역,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
안전 시스템,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
안전 환경,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
안정적 정착,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
양성 프로그램,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
어르신 행복한,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
에너지 복지,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
여건 획기적,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
연간 방문객,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
연계한 통합,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
연장 국가철도망,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
영세 소상공인,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
예방 위한,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
예측 시스템,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
예타 면제,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
외국인 계절근로자,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
용역 실시,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
우선 투입,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
원도심 경제,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
원칙 확립,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
위상 확립,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
위한 전문,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
위한 종합,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
유입 촉진,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
유치 국가,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
유치 반도체,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
유치 정부,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
유치 투자,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
육성 양질,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
응급의료 체계,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
의료기관 협력,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
인근 지자체,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
인력 확충,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
인재 유출,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
인프라 고도화,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
인프라 투자,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
일반 회계,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
일할 있는,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
입지 선정,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
장애인 가족,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
저층 주거지,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
전환 위한,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
절감 효과,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
정부 공공기관,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
정부 ai,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
제도 설계,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
조직 신설,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
주거 인프라,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
주거비 부담,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
주인 되는,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
주차 인프라,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
중소기업 소상공인,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
중앙정부 협력,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
지급 방식,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
지급 소비,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
지방세 감면,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
지속가능한 농업,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
지역경제 살리,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
진료 공백,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
참여하 협의체,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
창업 인큐베이팅,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
창업 프로그램,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
철도 도로,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
첨단 기술,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
첨단산업 클러스터,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
청년 농부,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
청년 신혼,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
청년 직접,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
청년 창업공간,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
추가 지급,8,8,8,0.0125,0.0125,6.8174,0,0,0,8,8,8
추가 지정,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
출신 대학생,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
케이블카 설치,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
코스 개발,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
콘텐츠 도입,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
콘텐츠 제작,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
쾌적한 주거,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
태양광 발전소,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
통합 브랜드,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
투자 민간,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
특별교부세 특별조정교부금,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
특화 산업,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
파크골프장 설치,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
파크골프장 확충,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
편의 위한,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
하이패스 ic,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
햇빛 바람,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
햇빛 연금,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
행복한 복지도시,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
행정 효율화,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
허브 육성,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
혁신 거점,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
협력 기금,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
협력 기업,8,8,8,0.0125,0.0125,6.8174,2,2,2,6,6,6
협력 유치,8,8,8,0.0125,0.0125,6.8174,4,4,4,4,4,4
확충 어르신,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
확충 장애인,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
환경 안전,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
환승 거점,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
효과 창출,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
후보지 선정,8,8,8,0.0125,0.0125,6.8174,0,0,0,7,7,7
흩어져 있는,8,8,8,0.0125,0.0125,6.8174,5,5,5,3,3,3
ai 혁신,8,8,8,0.0125,0.0125,6.8174,6,6,6,2,2,2
soc 확충,8,8,8,0.0125,0.0125,6.8174,3,3,3,5,5,5
건립 지속,7,7,6,0.0094,0.011,6.7187,3,3,3,4,4,3
공모사업 매칭,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
공사 진행,7,7,6,0.0094,0.011,6.7187,3,3,3,4,4,3
관광 패키지,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
관광 환경,7,7,6,0.0094,0.011,6.7187,0,0,0,6,6,5
광역교통개선대책 분담금,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
국토교통부 도시재생사업,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
군부대 이전,7,7,6,0.0094,0.011,6.7187,6,6,5,0,0,0
낙동강 수변,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
농산물 유통,7,7,6,0.0094,0.011,6.7187,6,6,5,0,0,0
동시 달성,7,7,6,0.0094,0.011,6.7187,3,3,3,4,4,3
민간사업자 공모,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
민간투자사업 bto,7,7,6,0.0094,0.011,6.7187,6,6,5,0,0,0
바이오 헬스케어,7,7,6,0.0094,0.011,6.7187,0,0,0,6,6,5
방식 적용,7,7,6,0.0094,0.011,6.7187,0,0,0,6,6,5
산업 ai,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
상권 회복,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
상생 모델,7,7,6,0.0094,0.011,6.7187,3,3,2,4,4,4
상생 협약,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
생애 맞춤형,7,7,6,0.0094,0.011,6.7187,4,4,3,3,3,3
서울 접근성,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
서울시 정부,7,7,6,0.0094,0.011,6.7187,0,0,0,6,6,5
소비 증가,7,7,6,0.0094,0.011,6.7187,0,0,0,6,6,5
속도감 있게,7,7,6,0.0094,0.011,6.7187,3,3,2,4,4,4
시작 동시,7,7,6,0.0094,0.011,6.7187,3,3,2,4,4,4
신설 지속,7,7,6,0.0094,0.011,6.7187,4,4,4,3,3,2
안전 교통,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
외국인 노동자,7,7,6,0.0094,0.011,6.7187,2,2,2,5,5,4
우선순위 따라,7,7,6,0.0094,0.011,6.7187,5,5,4,2,2,2
인공지능 전환,7,7,6,0.0094,0.011,6.7187,3,3,3,4,4,3
인구감소 대응,7,7,6,0.0094,0.011,6.7187,0,0,0,7,7,6
인구소멸 대응,7,7,6,0.0094,0.011,6.7187,4,4,3,3,3,3
인프라 부족,7,7,6,0.0094,0.011,6.7187,3,3,2,4,4,4
인프라 부족한,7,7,6,0.0094,0.011,6.7187,3,3,3,4,4,3
